,ProjectID,BuildingID,Number,Street,Borough,Postcode,Latitude,Longitude,Longitude(Internal),Latitude(Internal),LowIncomeUnits
3106,52674,28111.0,418,ST NICHOLAS AVENUE,Manhattan,10027.0,40.814386999999996,-73.94940799999999,-73.94909399999999,40.81429,10
3107,52674,39782.0,147,WEST 127 STREET,Manhattan,10027.0,40.809653000000004,-73.945883,-73.946457,40.81012,24
3108,52674,39807.0,28,WEST 127 STREET,Manhattan,10027.0,40.808155,-73.942391,-73.942745,40.80806,23
3109,52674,39869.0,65,WEST 127 STREET,Manhattan,10027.0,40.808524,-73.943218,-73.943503,40.80888,18
3110,52674,40049.0,20,WEST 129 STREET,Manhattan,10027.0,40.809497,-73.9417,-73.941758,40.80928,29
3111,52674,40053.0,24,WEST 129 STREET,Manhattan,10027.0,40.80953,-73.941776,-73.941873,40.809329999999996,4
3112,52674,40055.0,26,WEST 129 STREET,Manhattan,10027.0,40.809544,-73.941815,-73.941935,40.80935,4
3113,52674,40059.0,30,WEST 129 STREET,Manhattan,10027.0,40.809577000000004,-73.941891,-73.942054,40.8094,4
3114,52674,40225.0,69,WEST 130 STREET,Manhattan,10037.0,40.810431,-73.941941,-73.942428,40.81087,13
3115,52674,40339.0,28,WEST 131 STREET,Manhattan,10037.0,40.810652000000005,-73.940564,-73.941005,40.810590000000005,24
3116,52674,40350.0,4,WEST 131 STREET,Manhattan,10037.0,40.810421000000005,-73.940016,-73.940301,40.8103,8
3117,52674,40378.0,71,WEST 131 STREET,Manhattan,10037.0,40.811075,-73.941529,-73.94194399999999,40.811479999999996,4
3118,52674,40379.0,72,WEST 131 STREET,Manhattan,10037.0,40.811075,-73.941572,-73.94221800000001,40.8111,4
3119,52674,40380.0,73,WEST 131 STREET,Manhattan,10037.0,40.811095,-73.941575,-73.941994,40.8115,4
3120,52674,40383.0,8,WEST 131 STREET,Manhattan,10037.0,40.81046,-73.94010899999999,-73.940384,40.810340000000004,4
3121,52674,40956.0,103,WEST 137 STREET,Manhattan,10030.0,40.815622999999995,-73.940412,-73.940289,40.8158,10
3122,52674,40957.0,105,WEST 137 STREET,Manhattan,10030.0,40.815639000000004,-73.940448,-73.940386,40.81585,16
3123,52674,40974.0,125,WEST 137 STREET,Manhattan,10030.0,40.815801,-73.940834,-73.941159,40.81617,10
3124,52674,40976.0,127,WEST 137 STREET,Manhattan,10030.0,40.815818,-73.94086999999999,-73.94123499999999,40.8162,10
3125,52674,40978.0,129,WEST 137 STREET,Manhattan,10030.0,40.815834,-73.94091,-73.941314,40.81624,10
3126,52674,40979.0,131,WEST 137 STREET,Manhattan,10030.0,40.815851,-73.94095,-73.94139399999999,40.81627,19
3127,52674,41105.0,106,WEST 138 STREET,Manhattan,10030.0,40.816224,-73.939942,-73.94022700000001,40.8161,24
3128,52674,41124.0,137,WEST 138 STREET,Manhattan,10030.0,40.816839,-73.941365,-73.941321,40.81705,11
3129,52756,205486.0,1077,BEDFORD AVENUE,Brooklyn,11216.0,40.686966999999996,-73.95461800000001,-73.95430400000001,40.68696,11
3130,52756,205571.0,1224,BEDFORD AVENUE,Brooklyn,11216.0,40.682006,-73.953652,-73.95392199999999,40.68196,6
3131,52756,211801.0,1,BREVOORT PLACE,Brooklyn,11216.0,40.679984000000005,-73.955279,-73.955164,40.68011,5
3132,52756,211820.0,29,BREVOORT PLACE,Brooklyn,11216.0,40.680102000000005,-73.954205,-73.95433100000001,40.68034,9
3133,52756,211823.0,35,BREVOORT PLACE,Brooklyn,11216.0,40.680126,-73.953999,-73.95411800000001,40.68033,5
3134,52756,221560.0,285,CLASSON AVENUE,Brooklyn,11205.0,40.691316,-73.960489,-73.960219,40.69119,7
3135,52756,230331.0,689,DE KALB AVENUE,Brooklyn,11216.0,40.691767,-73.948052,-73.948365,40.69191,4
3136,52756,230356.0,721,DE KALB AVENUE,Brooklyn,11216.0,40.691863,-73.947215,-73.94724000000001,40.69208,18
3137,52756,230370.0,745,DE KALB AVENUE,Brooklyn,11216.0,40.691934,-73.946588,-73.946436,40.692170000000004,11
3138,52756,230373.0,753,DE KALB AVENUE,Brooklyn,11216.0,40.691958,-73.94637900000001,-73.946238,40.692190000000004,4
3139,52756,230389.0,795,DEKALB AVENUE,Brooklyn,11221.0,40.692196,-73.944301,-73.944362,40.692409999999995,20
3140,52756,297255.0,1108,FULTON STREET,Brooklyn,11238.0,40.681313,-73.956565,-73.956609,40.68105,6
3141,52756,297269.0,1124,FULTON STREET,Brooklyn,11238.0,40.681225,-73.956136,-73.956151,40.68096,3
3142,52756,297285.0,1154,FULTON STREET,Brooklyn,11216.0,40.68095,-73.954849,-73.954835,40.6807,3
3143,52756,297307.0,1176,FULTON STREET,Brooklyn,11216.0,40.680735999999996,-73.953858,-73.95405600000001,40.68057,3
3144,52756,299434.0,468,GATES AVENUE,Brooklyn,11216.0,40.686578999999995,-73.94739200000001,-73.94725600000001,40.68639,8
3145,52756,299445.0,480,GATES AVENUE,Brooklyn,11216.0,40.686645,-73.946812,-73.946794,40.68642,8
3146,52756,299446.0,482,GATES AVENUE,Brooklyn,11216.0,40.68665,-73.946758,-73.946704,40.68643,8
3147,52756,299448.0,486,GATES AVENUE,Brooklyn,11216.0,40.686664,-73.946632,-73.946534,40.68645,4
3148,52756,299477.0,542,GATES AVENUE,Brooklyn,11221.0,40.686995,-73.943772,-73.943797,40.68676,16
3149,52756,299480.0,546,GATES AVENUE,Brooklyn,11221.0,40.687011,-73.943628,-73.943632,40.68678,9
3150,52756,299498.0,567,GATES AVENUE,Brooklyn,11221.0,40.687006,-73.943822,-73.944024,40.6872,4
3151,52756,299511.0,587,GATES AVENUE,Brooklyn,11221.0,40.687065999999994,-73.94328900000001,-73.94341800000001,40.68727,8
3152,52756,299525.0,617,GATES AVENUE,Brooklyn,11221.0,40.687159,-73.94248499999999,-73.942365,40.68739,8
3153,52756,304041.0,236,GREENE AVENUE,Brooklyn,11238.0,40.6872,-73.961527,-73.96158100000001,40.68696,16
3154,52756,304564.0,848,GREENE AVENUE,Brooklyn,11221.0,40.690319,-73.934412,-73.934152,40.69012,4
3155,52756,304674.0,956,GREENE AVENUE,Brooklyn,11221.0,40.690884000000004,-73.929475,-73.929511,40.69065,4
3156,52756,307083.0,44,HANCOCK STREET,Brooklyn,11216.0,40.682072,-73.95395400000001,-73.954164,40.68185,7
3157,52756,307179.0,53,HANCOCK STREET,Brooklyn,11216.0,40.682187,-73.953114,-73.953514,40.68235,7
3158,52756,319258.0,892,KENT AVENUE,Brooklyn,11205.0,40.693816,-73.959244,-73.959482,40.69384,4
3159,52756,323761.0,226,LEFFERTS PLACE,Brooklyn,11238.0,40.680196,-73.95553100000001,-73.955636,40.67998,4
3160,52756,325083.0,450,LEXINGTON AVENUE,Brooklyn,11221.0,40.688573,-73.943096,-73.942949,40.688359999999996,7
3161,52756,325092.0,460,LEXINGTON AVENUE,Brooklyn,11221.0,40.688611,-73.94276500000001,-73.942559,40.6884,5
3162,52756,325244.0,631,LEXINGTON AVENUE,Brooklyn,11221.0,40.689440999999995,-73.935649,-73.935884,40.68963,6
3163,52756,340926.0,674,MYRTLE AVENUE,Brooklyn,11205.0,40.694491,-73.956849,-73.956816,40.69424,2
3164,52756,357395.0,12,PULASKI STREET,Brooklyn,11206.0,40.69215,-73.951081,-73.951258,40.6919,20
3165,52756,357401.0,126,PULASKI STREET,Brooklyn,11206.0,40.69265,-73.946721,-73.946454,40.69245,9
3166,52756,357628.0,96,PULASKI STREET,Brooklyn,11206.0,40.692552,-73.947572,-73.947601,40.69232,6
3167,52756,359070.0,105,QUINCY STREET,Brooklyn,11238.0,40.686205,-73.95729399999999,-73.956912,40.68646,12
3168,52756,359109.0,165,QUINCY STREET,Brooklyn,11216.0,40.686582,-73.953991,-73.954409,40.68675,6
3169,52756,359177.0,273,QUINCY STREET,Brooklyn,11216.0,40.687073999999996,-73.949711,-73.949833,40.68728,17
3170,52756,359480.0,592,QUINCY STREET,Brooklyn,11221.0,40.688517,-73.93706,-73.93683,40.688309999999994,6
3171,52756,359487.0,601,QUINCY STREET,Brooklyn,11221.0,40.688771,-73.93499,-73.93509499999999,40.68898,8
3172,52756,359564.0,722,QUINCY STREET,Brooklyn,11221.0,40.689181,-73.931265,-73.93123299999999,40.68895,4
3173,52756,366285.0,175,SARATOGA AVENUE,Brooklyn,11233.0,40.680564000000004,-73.916715,-73.91651999999999,40.680620000000005,19
3174,52756,366287.0,179,SARATOGA AVENUE,Brooklyn,11233.0,40.680262,-73.91665400000001,-73.916485,40.68016,8
3175,52756,370754.0,193,SKILLMAN STREET,Brooklyn,11205.0,40.692232000000004,-73.956634,-73.95640999999999,40.6924,7
3176,52756,373064.0,1,SPENCER PLACE,Brooklyn,11216.0,40.681834,-73.954578,-73.954362,40.681909999999995,9
3177,52756,373075.0,2,SPENCER PLACE,Brooklyn,11216.0,40.681831,-73.9546,-73.95487800000001,40.68182,10
3178,52756,373080.0,27,SPENCER PLACE,Brooklyn,11216.0,40.681284999999995,-73.954474,-73.954189,40.68123,12
3179,52756,373453.0,218,ST JAMES PLACE,Brooklyn,11238.0,40.683758000000005,-73.963865,-73.964168,40.68381,12
3180,52756,379297.0,254,MARCUS GARVEY BOULEVARD,Brooklyn,11221.0,40.688911,-73.939231,-73.93951899999999,40.68886,6
3181,52756,381586.0,277,TOMPKINS AVENUE,Brooklyn,11216.0,40.688546,-73.944935,-73.94470799999999,40.688590000000005,4
3182,52756,396439.0,660,WILLOUGHBY AVENUE,Brooklyn,11206.0,40.694581,-73.942972,-73.942806,40.694359999999996,24
3183,52756,396443.0,666,WILLOUGHBY AVENUE,Brooklyn,11206.0,40.694603,-73.942767,-73.942554,40.694390000000006,36
3184,52756,808059.0,801,DEKALB AVENUE,Brooklyn,11221.0,40.692213,-73.944139,-73.944362,40.692409999999995,3
3185,52937,965899.0,34-11,BEACH CHANNEL DRIVE,Queens,11691.0,40.596826,-73.767088,-73.766627,40.59686,153
3186,51143,5578.0,1488,AMSTERDAM AVENUE,Manhattan,10031.0,40.817941999999995,-73.95295,-73.95326800000001,40.81804,18
3187,51143,5579.0,1492,AMSTERDAM AVENUE,Manhattan,10031.0,40.818022,-73.952888,-73.953199,40.81814,18
3188,51143,5580.0,1496,AMSTERDAM AVENUE,Manhattan,10031.0,40.818104,-73.952831,-73.953127,40.81824,22
3189,51396,2713.0,2289,5 AVENUE,Manhattan,10037.0,40.814945,-73.936012,-73.93522800000001,40.81476,0
3190,51396,2716.0,2301,5 AVENUE,Manhattan,10037.0,40.815502,-73.935614,-73.934881,40.8157,0
3191,51396,804799.0,2311,5 AVENUE,Manhattan,10037.0,40.816029,-73.935227,-73.934881,40.8157,0
3192,51396,904741.0,2333,5 AVENUE,Manhattan,10037.0,40.816767,-73.934713,-73.934881,40.8157,0
3193,52626,955431.0,1007,ATLANTIC AVENUE,Brooklyn,11238.0,40.680013,-73.95913,-73.95885899999999,40.68025,10
3194,51751,85563.0,1711,HOE AVENUE,Bronx,10460.0,40.836415,-73.88722299999999,-73.887106,40.836890000000004,17
3195,51751,122026.0,1131,WEST FARMS ROAD,Bronx,10459.0,40.82643,-73.89030699999999,-73.890462,40.826570000000004,28
3196,48011,45506.0,1641,ANDREWS AVENUE SOUTH,Bronx,10453.0,40.848236,-73.919411,-73.919733,40.84823,53
3197,50293,66001.0,601,EAST 178 STREET,Bronx,10457.0,40.846919,-73.892861,-73.892684,40.846990000000005,21
3199,48732,43250.0,503,WEST 174 STREET,Manhattan,10033.0,40.843693,-73.934474,-73.93462199999999,40.843990000000005,26
3200,49174,77395.0,813,FAILE STREET,Bronx,10474.0,40.8172,-73.887197,-73.887504,40.81725,9
3201,49174,80236.0,1220,GILBERT PLACE,Bronx,10474.0,40.817875,-73.88781,-73.887648,40.81779,13
3202,49174,87879.0,846,HUNTS POINT AVENUE,Bronx,10474.0,40.817632,-73.88857,-73.888212,40.8177,11
3203,49174,87886.0,860,HUNTS POINT AVENUE,Bronx,10474.0,40.817978000000004,-73.888775,-73.88846,40.8182,16
3204,49174,87894.0,871,HUNTS POINT AVENUE,Bronx,10474.0,40.818475,-73.889096,-73.889486,40.81848,4
3205,49174,87895.0,875,HUNTS POINT AVENUE,Bronx,10474.0,40.818769,-73.88928299999999,-73.889547,40.81858,4
3206,49174,104516.0,634,PROSPECT AVENUE,Bronx,10455.0,40.814849,-73.903538,-73.903177,40.81485,16
3207,51652,953622.0,2264,LORING PLACE NORTH,Bronx,10468.0,40.860959,-73.90897,-73.908742,40.8608,65
3208,53437,45509.0,1710,ANDREWS AVENUE SOUTH,Bronx,10453.0,40.849940000000004,-73.917837,-73.917837,40.84967,82
3209,53437,45511.0,1730,ANDREWS AVENUE SOUTH,Bronx,10453.0,40.850178,-73.917497,-73.91735600000001,40.85,64
3210,53437,64657.0,955,EAST 163 STREET,Bronx,10459.0,40.821001,-73.89558000000001,-73.895513,40.8223,43
3211,53437,806776.0,970,KELLY STREET,Bronx,10459.0,40.821767,-73.895861,-73.895513,40.8223,59
3212,52000,110423.0,1291,SPOFFORD AVENUE,Bronx,10474.0,40.814440999999995,-73.88695600000001,-73.886837,40.81472,41
3213,59032,966928.0,38,6 AVENUE,Brooklyn,11217.0,40.681782,-73.974142,-73.97439,40.681940000000004,91
3214,53355,957005.0,555,WAVERLY AVENUE,Brooklyn,11238.0,40.681854,-73.965593,-73.965319,40.68187,38
3215,65130,940179.0,423,EAST 117 STREET,Manhattan,10035.0,40.796397999999996,-73.934217,-73.933798,40.79645,2
3216,45647,805961.0,50,WEST 139 STREET,Manhattan,10037.0,40.816102,-73.937658,-73.937713,40.81585,0
3217,54302,957817.0,410,MANHATTAN AVENUE,Brooklyn,11211.0,40.718193,-73.946682,-73.946354,40.71836,49
3219,48763,3607.0,2472,ADAM C POWELL BOULEVARD,Manhattan,10030.0,40.820755,-73.93973199999999,-73.940039,40.82095,8
3220,48763,4163.0,2797,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,40.825165999999996,-73.940226,-73.940526,40.82528,7
3221,48763,7470.0,204,BRADHURST AVENUE,Manhattan,10039.0,40.827452,-73.93982700000001,-73.93945500000001,40.827420000000004,20
3222,48763,42323.0,232,WEST 149 STREET,Manhattan,10039.0,40.824655,-73.93835899999999,-73.93903399999999,40.824690000000004,18
3223,53337,956966.0,211,MC GUINNESS BOULEVARD,Brooklyn,11222.0,40.729525,-73.95097,-73.951385,40.72959,40
3224,58515,342111.0,3325,NEPTUNE AVENUE,Brooklyn,11224.0,40.577192,-74.00057199999999,-74.001166,40.57792,127
3225,58515,808926.0,3405,NEPTUNE AVENUE,Brooklyn,11224.0,40.577099,-74.00139300000001,-74.001166,40.57792,133
3226,58515,809837.0,2770,WEST 33 STREET,Brooklyn,11224.0,40.577887,-74.000155,-74.001166,40.57792,72
3227,58516,808925.0,3395,NEPTUNE AVENUE,Brooklyn,11224.0,40.577104,-74.001328,-74.001166,40.57792,73
3228,58516,808927.0,3415,NEPTUNE AVENUE,Brooklyn,11224.0,40.578029,-74.003218,-74.001166,40.57792,130
3229,58516,809836.0,2750,WEST 33 STREET,Brooklyn,11224.0,40.578309000000004,-74.00023399999999,-74.001166,40.57792,133
3233,52741,67198.0,272,EAST 199 STREET,Bronx,10458.0,40.869884000000006,-73.88675699999999,-73.886992,40.86979,7
3234,52741,116668.0,2471,UNIVERSITY AVENUE,Bronx,10468.0,40.864671,-73.90374,-73.904026,40.86481,13
3235,52741,119116.0,2075,WALTON AVENUE,Bronx,10453.0,40.854089,-73.90590300000001,-73.905975,40.85438,39
3236,54866,984579.0,840,FULTON STREET,Brooklyn,11238.0,40.683665999999995,-73.96773,-73.967626,40.68342,8
3237,57503,966338.0,416,KENT AVENUE,Brooklyn,11249.0,40.710219,-73.968532,-73.969052,40.71028,52
3238,57504,966339.0,422,KENT AVENUE,Brooklyn,11249.0,40.709857,-73.968522,-73.969164,40.70967,121
3239,52223,954207.0,2065,WALTON AVENUE,Bronx,10453.0,40.853952,-73.906026,-73.90634,40.853970000000004,90
3244,52898,299295.0,277,GATES AVENUE,Brooklyn,11216.0,40.685592,-73.95610500000001,-73.956259,40.685759999999995,26
3245,53166,976705.0,174,NORTH 11 STREET,Brooklyn,11211.0,40.719627,-73.954686,-73.954748,40.719390000000004,10
3248,53518,13694.0,212,EAST 44 STREET,Manhattan,10017.0,40.751836,-73.972981,-73.972689,40.75131,87
3249,54727,174301.0,2160,78 STREET,Brooklyn,11214.0,40.607014,-73.99007399999999,-73.990071,40.60675,70
3251,65114,955252.0,37A,COOPER STREET,Brooklyn,11207.0,40.684449,-73.910617,-73.91084000000001,40.68458,2
3252,52369,970317.0,502,WAVERLY AVENUE,Brooklyn,11238.0,40.682818,-73.96579399999999,-73.966094,40.683040000000005,11
3253,54898,966330.0,69,EAST 125 STREET,Manhattan,10035.0,40.805459,-73.93996899999999,-73.939594,40.805679999999995,15
3255,59046,372734.0,161,SOUTH ELLIOTT PLACE,Brooklyn,11217.0,40.684739,-73.975096,-73.974526,40.68423,93
3256,59046,809483.0,170,SOUTH PORTLAND AVENUE,Brooklyn,11217.0,40.684228000000004,-73.974029,-73.974526,40.68423,116
3257,50639,949245.0,874,WILLOUGHBY AVENUE,Brooklyn,11221.0,40.695665000000005,-73.93356999999999,-73.933235,40.69546,19
3258,53006,966614.0,7,WEST 21 STREET,Manhattan,10010.0,40.740531,-73.99113,-73.99113,40.74094,58
3261,58517,297561.0,1660,FULTON STREET,Brooklyn,11213.0,40.679546,-73.934134,-73.934123,40.67925,100
3262,54982,966340.0,751,EAST 6 STREET,Manhattan,10009.0,40.722879999999996,-73.977773,-73.97697600000001,40.722879999999996,22
3263,53498,966480.0,118,FULTON STREET,Manhattan,10038.0,40.71004,-74.007405,-74.00738,40.70981,97
3266,51123,967799.0,15,LAFAYETTE AVENUE,Brooklyn,11217.0,40.68679,-73.97851,-73.978578,40.68703,25
3269,52852,55755.0,1030,CAULDWELL AVENUE,Bronx,10456.0,40.825895,-73.905773,-73.90544,40.82598,25
3270,52852,111948.0,1167,STRATFORD AVENUE,Bronx,10472.0,40.828295000000004,-73.875298,-73.875626,40.828520000000005,69
3271,52852,116819.0,1636,DR M L KING JR BOULEVARD,Bronx,10453.0,40.847742,-73.919235,-73.91886600000001,40.84752,25
3272,52852,116820.0,1640,DR M L KING JR BOULEVARD,Bronx,10453.0,40.847803000000006,-73.91914399999999,-73.918718,40.84762,25
3273,52852,121014.0,100,WEST 174 STREET,Bronx,10453.0,40.847061,-73.917743,-73.917834,40.84682,37
3274,53383,957028.0,85,COMMERCIAL STREET,Brooklyn,11222.0,40.737454,-73.956406,-73.957077,40.73798,126
3275,44324,927213.0,525,WEST 52 STREET,Manhattan,10019.0,40.766507,-73.99221700000001,-73.99197099999999,40.76683,24
3276,52053,927213.0,525,WEST 52 STREET,Manhattan,10019.0,40.766507,-73.99221700000001,-73.99197099999999,40.76683,79
3277,54292,967326.0,5,BLUE SLIP,Brooklyn,11222.0,40.735584,-73.959767,-73.95944200000001,40.736059999999995,102
3280,50875,950146.0,68,CHARLTON STREET,Manhattan,10014.0,40.727235,-74.006433,-74.00644,40.72692,29
3281,58504,94281.0,201,MARCY PLACE,Bronx,10456.0,40.837396999999996,-73.914452,-73.913816,40.83739,58
3282,55343,807352.0,79,3 STREET,Brooklyn,11231.0,40.677552,-73.993107,-73.99297299999999,40.67775,25
3284,52665,234701.0,907,DRIGGS AVENUE,Brooklyn,11211.0,40.708040999999994,-73.962662,-73.962413,40.708,21
3286,54494,31902.0,211,WEST 28 STREET,Manhattan,10001.0,40.747510999999996,-73.993984,-73.993894,40.7477,37
3295,65095,945392.0,207,WEST 115 STREET,Manhattan,10026.0,40.802762,-73.953542,-73.953755,40.8031,10
3297,65126,952200.0,60,JEFFERSON STREET,Brooklyn,11206.0,40.698786,-73.93289200000001,-73.932864,40.698570000000004,2
3299,65093,952387.0,1802,CROTONA AVENUE,Bronx,10457.0,40.84283,-73.893493,-73.893396,40.84255,11
3300,52788,955833.0,166,MYRTLE AVENUE,Brooklyn,11201.0,40.6936,-73.98247099999999,-73.982186,40.69323,29
3302,49774,948170.0,551,10 AVENUE,Manhattan,10018.0,40.758796999999994,-73.996087,-73.996499,40.75875,120
3303,50200,948174.0,1420,CROTONA PARK EAST,Bronx,10457.0,40.837941,-73.89525400000001,-73.89299100000001,40.83853,60
3307,53192,972982.0,325,KENT AVENUE,Brooklyn,11249.0,40.713537,-73.967297,-73.966634,40.713429999999995,104
3309,65106,971714.0,296,THROOP AVENUE,Brooklyn,11206.0,40.694175,-73.943178,-73.943449,40.69412,2
3315,50201,372190.0,392,SOUTH 3 STREET,Brooklyn,11211.0,40.708525,-73.951628,-73.951628,40.7083,18
3316,52126,953908.0,509,WEST 38 STREET,Manhattan,10018.0,40.757343,-73.997831,-73.99797099999999,40.75768,46
3317,48775,340323.0,44,MORGAN AVENUE,Brooklyn,11237.0,40.705414000000005,-73.93162,-73.931349,40.70545,6
3318,48775,946628.0,40,SCHOLES STREET,Brooklyn,11206.0,40.70825,-73.948944,-73.94880699999999,40.708040000000004,6
3319,48775,946629.0,568,GRAHAM AVENUE,Brooklyn,11222.0,40.722437,-73.947346,-73.94714,40.72247,4
3320,48775,946631.0,7,STAGG STREET,Brooklyn,11206.0,40.708861999999996,-73.95022800000001,-73.950387,40.70895,4
3321,48775,946632.0,198,MONTROSE AVENUE,Brooklyn,11206.0,40.707299,-73.94136,-73.941327,40.70726,4
3322,50059,234927.0,877,DUMONT AVENUE,Brooklyn,11207.0,40.667549,-73.886052,-73.885947,40.66768,6
3323,50059,294143.0,717,FLUSHING AVENUE,Brooklyn,11206.0,40.700509999999994,-73.943768,-73.943934,40.70066,4
3324,50059,300735.0,160,GLENMORE AVENUE,Brooklyn,11212.0,40.671851000000004,-73.904949,-73.904823,40.67168,8
3325,50059,305076.0,78,GROVE STREET,Brooklyn,11221.0,40.692375,-73.92168000000001,-73.921385,40.69229,6
3326,50059,335793.0,275,MENAHAN STREET,Brooklyn,11237.0,40.699288,-73.915981,-73.916219,40.69938,6
3327,50059,362522.0,178,ROCKAWAY AVENUE,Brooklyn,11233.0,40.677046000000004,-73.91086800000001,-73.91115699999999,40.67709,6
3328,50059,396441.0,663,WILLOUGHBY AVENUE,Brooklyn,11206.0,40.694627000000004,-73.942702,-73.94278800000001,40.694829999999996,3
3329,50206,287193.0,1169,EAST NEW YORK AVENUE,Brooklyn,11212.0,40.666675,-73.923744,-73.9237,40.66697,28
3330,50206,322130.0,342,LAFAYETTE AVENUE,Brooklyn,11238.0,40.688676,-73.961706,-73.961742,40.68845,16
3331,50206,330371.0,862,MACON STREET,Brooklyn,11233.0,40.6849,-73.91632,-73.916288,40.68468,7
3332,50206,330372.0,864,MACON STREET,Brooklyn,11233.0,40.684908,-73.916263,-73.916187,40.68469,7
3333,50206,330373.0,868,MACON STREET,Brooklyn,11233.0,40.684922,-73.916151,-73.916093,40.6847,7
3334,50206,351727.0,1939,PARK PLACE,Brooklyn,11233.0,40.671372,-73.913147,-73.91288,40.671640000000004,36
3335,50206,358230.0,495,PUTNAM AVENUE,Brooklyn,11221.0,40.68499,-73.941776,-73.941556,40.68523,3
3336,50206,383478.0,1920,UNION STREET,Brooklyn,11233.0,40.667424,-73.923999,-73.923934,40.66722,41
3337,50206,383480.0,1933,UNION STREET,Brooklyn,11233.0,40.667452000000004,-73.92419,-73.924009,40.667640000000006,65
3338,52218,954103.0,56,FULTON STREET,Manhattan,10038.0,40.7085,-74.00491600000001,-74.005169,40.70852,24
3341,53519,957418.0,66,AINSLIE STREET,Brooklyn,11211.0,40.712651,-73.95218,-73.95222700000001,40.71242,10
3344,54389,27652.0,255,CLINTON STREET,Manhattan,10002.0,40.711189000000005,-73.986715,-73.987473,40.71116,0
3345,65075,954879.0,88,JEFFERSON STREET,Brooklyn,11206.0,40.699118,-73.932109,-73.931828,40.699009999999994,3
3346,49562,60426.0,1711,DAVIDSON AVENUE,Bronx,10453.0,40.847549,-73.913625,-73.914059,40.84737,86
3347,54728,11890.0,113,EAST 13 STREET,Manhattan,10003.0,40.733315000000005,-73.98934799999999,-73.988966,40.73339,90
3354,65133,953843.0,1223,BROADWAY,Brooklyn,11221.0,40.69187,-73.92619599999999,-73.926008,40.69205,2
3365,58494,941851.0,533,BAY STREET,Staten Island,10304.0,40.62887,-74.076516,-74.07613,40.6289,66
3366,44281,980874.0,924,HENDRIX PLACE,Brooklyn,11207.0,40.658302,-73.882849,-73.88344000000001,40.65854,31
3367,44281,981192.0,910,HENDRIX PLACE,Brooklyn,11207.0,40.65867,-73.88313000000001,-73.88344000000001,40.65854,31
3368,44281,981457.0,879,VAN SICLEN AVENUE,Brooklyn,11207.0,40.658484,-73.88414300000001,-73.88344000000001,40.65854,26
3369,44281,981458.0,869,VAN SICLEN AVENUE,Brooklyn,11207.0,40.658652000000004,-73.884265,-73.88344000000001,40.65854,31
3370,44281,981459.0,656,STANLEY AVENUE,Brooklyn,11207.0,40.659132,-73.88439699999999,-73.88344000000001,40.65854,31
3371,44281,981460.0,271,WORTMAN AVENUE,Brooklyn,11207.0,40.657778,-73.883084,-73.88344000000001,40.65854,89
3372,50026,927138.0,8,ROCKAWAY AVENUE,Brooklyn,11233.0,40.683362,-73.91165699999999,-73.91209599999999,40.68352,78
3373,50026,947649.0,1672,BROADWAY,Brooklyn,11207.0,40.684214000000004,-73.91278100000001,-73.913022,40.68399,55
3374,51778,955507.0,4275,PARK AVENUE,Bronx,10457.0,40.849356,-73.898377,-73.899132,40.849270000000004,247
3375,52661,956798.0,855,COURTLANDT AVENUE,Bronx,10451.0,40.824253000000006,-73.915802,-73.916105,40.824459999999995,57
3376,53245,956798.0,855,COURTLANDT AVENUE,Bronx,10451.0,40.824253000000006,-73.915802,-73.916105,40.824459999999995,94
3377,49283,944547.0,333,SCHERMERHORN STREET,Brooklyn,11217.0,40.687144,-73.981243,-73.980644,40.68722,150
3378,50257,807175.0,920,PROSPECT AVENUE,Bronx,10459.0,40.821703,-73.900768,-73.90029100000001,40.82168,69
3379,53277,341076.0,45-55,NORTH ELLIOTT PLACE,Brooklyn,11205.0,40.696999999999996,-73.977428,-73.976967,40.69675,159
3380,53553,807174.0,1291,LAFAYETTE AVENUE,Bronx,10474.0,40.816744,-73.88748000000001,-73.88766,40.817029999999995,91
3381,53553,957474.0,1876,BELMONT AVENUE,Bronx,10457.0,40.844581,-73.89305300000001,-73.892714,40.84435,91
3383,52320,955798.0,1515,BEDFORD AVENUE,Brooklyn,11216.0,40.671172999999996,-73.95487800000001,-73.95442,40.67122,29
3384,52723,955764.0,396,SARATOGA AVENUE,Brooklyn,11233.0,40.672159,-73.916899,-73.917447,40.67221,100
3385,52723,955765.0,1750,PROSPECT PLACE,Brooklyn,11233.0,40.672578,-73.918423,,,48
3387,48646,375.0,1918,1 AVENUE,Manhattan,10029.0,40.784985,-73.943444,-73.943076,40.784659999999995,202
3388,58492,324141.0,331,LENOX ROAD,Brooklyn,11226.0,40.654253999999995,-73.948459,-73.948549,40.65459,57
3389,49938,947501.0,31,EAGLE STREET,Brooklyn,11222.0,40.734759999999994,-73.959294,,,77
3390,51179,876943.0,625,QUINCY STREET,Brooklyn,11221.0,40.688856,-73.934247,-73.934092,40.68922,93
3392,55428,10709.0,277,EAST 4 STREET,Manhattan,10009.0,40.722716,-73.98116800000001,-73.981031,40.722879999999996,24
3393,55428,11879.0,635,EAST 12 STREET,Manhattan,10009.0,40.727478000000005,-73.977519,-73.977685,40.72784,269
3394,55428,20311.0,438,EAST 120 STREET,Manhattan,10035.0,40.797964,-73.932052,-73.93204899999999,40.79769,42
3395,55428,64060.0,510,EAST 156 STREET,Bronx,10455.0,40.819524,-73.911458,-73.911459,40.81899,207
