,C/A,UNIT,SCP,STATION,LINENAME,DATE,ENTRIES,EXITS,PREV_DATE,PREV_ENTRIES,PREV_EXITS,DIFF_ENTRIES,DIFF_EXITS
13347,N311,R339,01-00-01,36 ST,MR,09/18/2019,617442,576864,09/17/2019,617132.0,576693.0,310.0,171.0
13348,N311,R339,01-00-01,36 ST,MR,09/19/2019,617751,577081,09/18/2019,617442.0,576864.0,309.0,217.0
13349,N311,R339,01-00-01,36 ST,MR,09/20/2019,618038,577266,09/19/2019,617751.0,577081.0,287.0,185.0
13351,N311,R339,01-00-02,36 ST,MR,09/15/2019,307025,1585066,09/14/2019,306994.0,1584779.0,31.0,287.0
13352,N311,R339,01-00-02,36 ST,MR,09/16/2019,307043,1585280,09/15/2019,307025.0,1585066.0,18.0,214.0
13353,N311,R339,01-00-02,36 ST,MR,09/17/2019,307178,1585799,09/16/2019,307043.0,1585280.0,135.0,519.0
13354,N311,R339,01-00-02,36 ST,MR,09/18/2019,307294,1586359,09/17/2019,307178.0,1585799.0,116.0,560.0
13355,N311,R339,01-00-02,36 ST,MR,09/19/2019,307393,1586930,09/18/2019,307294.0,1586359.0,99.0,571.0
13356,N311,R339,01-00-02,36 ST,MR,09/20/2019,307523,1587497,09/19/2019,307393.0,1586930.0,130.0,567.0
13358,N311,R339,01-06-00,36 ST,MR,09/15/2019,460985,35563,09/14/2019,460974.0,35198.0,11.0,365.0
13359,N311,R339,01-06-00,36 ST,MR,09/16/2019,460991,35790,09/15/2019,460985.0,35563.0,6.0,227.0
13360,N311,R339,01-06-00,36 ST,MR,09/17/2019,461012,36099,09/16/2019,460991.0,35790.0,21.0,309.0
13361,N311,R339,01-06-00,36 ST,MR,09/18/2019,461038,36405,09/17/2019,461012.0,36099.0,26.0,306.0
13362,N311,R339,01-06-00,36 ST,MR,09/19/2019,461056,36725,09/18/2019,461038.0,36405.0,18.0,320.0
13363,N311,R339,01-06-00,36 ST,MR,09/20/2019,461078,37013,09/19/2019,461056.0,36725.0,22.0,288.0
13365,N311,R339,01-06-01,36 ST,MR,09/15/2019,101083135,177101,09/14/2019,101082845.0,176972.0,290.0,129.0
13366,N311,R339,01-06-01,36 ST,MR,09/16/2019,101083367,177218,09/15/2019,101083135.0,177101.0,232.0,117.0
13367,N311,R339,01-06-01,36 ST,MR,09/17/2019,101084064,177446,09/16/2019,101083367.0,177218.0,697.0,228.0
13368,N311,R339,01-06-01,36 ST,MR,09/18/2019,101084738,177664,09/17/2019,101084064.0,177446.0,674.0,218.0
13369,N311,R339,01-06-01,36 ST,MR,09/19/2019,101085409,177869,09/18/2019,101084738.0,177664.0,671.0,205.0
13370,N311,R339,01-06-01,36 ST,MR,09/20/2019,101086128,178084,09/19/2019,101085409.0,177869.0,719.0,215.0
13372,N312,R339,00-00-00,36 ST,MR,09/15/2019,856450,864203,09/14/2019,855901.0,863750.0,549.0,453.0
13373,N312,R339,00-00-00,36 ST,MR,09/16/2019,856922,864480,09/15/2019,856450.0,864203.0,472.0,277.0
13374,N312,R339,00-00-00,36 ST,MR,09/17/2019,857581,865279,09/16/2019,856922.0,864480.0,659.0,799.0
13375,N312,R339,00-00-00,36 ST,MR,09/18/2019,858285,866100,09/17/2019,857581.0,865279.0,704.0,821.0
13376,N312,R339,00-00-00,36 ST,MR,09/19/2019,858935,866873,09/18/2019,858285.0,866100.0,650.0,773.0
13377,N312,R339,00-00-00,36 ST,MR,09/20/2019,859615,867663,09/19/2019,858935.0,866873.0,680.0,790.0
13379,N312,R339,00-00-01,36 ST,MR,09/15/2019,493235,272995,09/14/2019,492732.0,272822.0,503.0,173.0
13380,N312,R339,00-00-01,36 ST,MR,09/16/2019,493628,273112,09/15/2019,493235.0,272995.0,393.0,117.0
13381,N312,R339,00-00-01,36 ST,MR,09/17/2019,494160,273468,09/16/2019,493628.0,273112.0,532.0,356.0
13382,N312,R339,00-00-01,36 ST,MR,09/18/2019,494699,273819,09/17/2019,494160.0,273468.0,539.0,351.0
13383,N312,R339,00-00-01,36 ST,MR,09/19/2019,495251,274152,09/18/2019,494699.0,273819.0,552.0,333.0
13384,N312,R339,00-00-01,36 ST,MR,09/20/2019,495757,274499,09/19/2019,495251.0,274152.0,506.0,347.0
13386,N312,R339,00-00-02,36 ST,MR,09/15/2019,1046434,563633,09/14/2019,1045680.0,563329.0,754.0,304.0
13387,N312,R339,00-00-02,36 ST,MR,09/16/2019,1047074,563814,09/15/2019,1046434.0,563633.0,640.0,181.0
13388,N312,R339,00-00-02,36 ST,MR,09/17/2019,1048014,564303,09/16/2019,1047074.0,563814.0,940.0,489.0
13389,N312,R339,00-00-02,36 ST,MR,09/18/2019,1049031,564803,09/17/2019,1048014.0,564303.0,1017.0,500.0
13390,N312,R339,00-00-02,36 ST,MR,09/19/2019,1050039,565351,09/18/2019,1049031.0,564803.0,1008.0,548.0
13391,N312,R339,00-00-02,36 ST,MR,09/20/2019,1051071,565871,09/19/2019,1050039.0,565351.0,1032.0,520.0
13393,N312,R339,00-03-00,36 ST,MR,09/15/2019,863197,224868,09/14/2019,862815.0,224690.0,382.0,178.0
13394,N312,R339,00-03-00,36 ST,MR,09/16/2019,863470,224984,09/15/2019,863197.0,224868.0,273.0,116.0
13395,N312,R339,00-03-00,36 ST,MR,09/17/2019,864376,225239,09/16/2019,863470.0,224984.0,906.0,255.0
13396,N312,R339,00-03-00,36 ST,MR,09/18/2019,865355,225476,09/17/2019,864376.0,225239.0,979.0,237.0
13397,N312,R339,00-03-00,36 ST,MR,09/19/2019,866373,225720,09/18/2019,865355.0,225476.0,1018.0,244.0
13398,N312,R339,00-03-00,36 ST,MR,09/20/2019,867323,225922,09/19/2019,866373.0,225720.0,950.0,202.0
13400,N312,R339,00-06-00,36 ST,MR,09/15/2019,583471,81823,09/14/2019,583288.0,81522.0,183.0,301.0
13401,N312,R339,00-06-00,36 ST,MR,09/16/2019,583587,82020,09/15/2019,583471.0,81823.0,116.0,197.0
13402,N312,R339,00-06-00,36 ST,MR,09/17/2019,583899,82227,09/16/2019,583587.0,82020.0,312.0,207.0
13403,N312,R339,00-06-00,36 ST,MR,09/18/2019,584272,82474,09/17/2019,583899.0,82227.0,373.0,247.0
13404,N312,R339,00-06-00,36 ST,MR,09/19/2019,584620,82730,09/18/2019,584272.0,82474.0,348.0,256.0
13405,N312,R339,00-06-00,36 ST,MR,09/20/2019,584946,82979,09/19/2019,584620.0,82730.0,326.0,249.0
15212,N405,R239,00-00-00,GREENPOINT AV,G,09/15/2019,3613955,6636863,09/14/2019,3613214.0,6634760.0,741.0,2103.0
15213,N405,R239,00-00-00,GREENPOINT AV,G,09/16/2019,3614573,6638337,09/15/2019,3613955.0,6636863.0,618.0,1474.0
15214,N405,R239,00-00-00,GREENPOINT AV,G,09/17/2019,3615481,6641118,09/16/2019,3614573.0,6638337.0,908.0,2781.0
15215,N405,R239,00-00-00,GREENPOINT AV,G,09/18/2019,3616458,6644174,09/17/2019,3615481.0,6641118.0,977.0,3056.0
15216,N405,R239,00-00-00,GREENPOINT AV,G,09/19/2019,3617543,6647584,09/18/2019,3616458.0,6644174.0,1085.0,3410.0
15217,N405,R239,00-00-00,GREENPOINT AV,G,09/20/2019,3618634,6650840,09/19/2019,3617543.0,6647584.0,1091.0,3256.0
15219,N405,R239,00-00-01,GREENPOINT AV,G,09/15/2019,620250,744569,09/14/2019,619129.0,743244.0,1121.0,1325.0
15220,N405,R239,00-00-01,GREENPOINT AV,G,09/16/2019,621137,745552,09/15/2019,620250.0,744569.0,887.0,983.0
15221,N405,R239,00-00-01,GREENPOINT AV,G,09/17/2019,622623,747427,09/16/2019,621137.0,745552.0,1486.0,1875.0
15222,N405,R239,00-00-01,GREENPOINT AV,G,09/18/2019,624242,749439,09/17/2019,622623.0,747427.0,1619.0,2012.0
15223,N405,R239,00-00-01,GREENPOINT AV,G,09/19/2019,625973,751563,09/18/2019,624242.0,749439.0,1731.0,2124.0
15224,N405,R239,00-00-01,GREENPOINT AV,G,09/20/2019,627678,753638,09/19/2019,625973.0,751563.0,1705.0,2075.0
15226,N405,R239,00-00-02,GREENPOINT AV,G,09/15/2019,4710158,2599077,09/14/2019,4708875.0,2598451.0,1283.0,626.0
15227,N405,R239,00-00-02,GREENPOINT AV,G,09/16/2019,4711117,2599541,09/15/2019,4710158.0,2599077.0,959.0,464.0
15228,N405,R239,00-00-02,GREENPOINT AV,G,09/17/2019,4712899,2600405,09/16/2019,4711117.0,2599541.0,1782.0,864.0
15229,N405,R239,00-00-02,GREENPOINT AV,G,09/18/2019,4714842,2601402,09/17/2019,4712899.0,2600405.0,1943.0,997.0
15230,N405,R239,00-00-02,GREENPOINT AV,G,09/19/2019,4716920,2602461,09/18/2019,4714842.0,2601402.0,2078.0,1059.0
15231,N405,R239,00-00-02,GREENPOINT AV,G,09/20/2019,4718945,2603390,09/19/2019,4716920.0,2602461.0,2025.0,929.0
15233,N405,R239,00-00-03,GREENPOINT AV,G,09/15/2019,5767499,2716401,09/14/2019,5766702.0,2715953.0,797.0,448.0
15234,N405,R239,00-00-03,GREENPOINT AV,G,09/16/2019,5768068,2716825,09/15/2019,5767499.0,2716401.0,569.0,424.0
15235,N405,R239,00-00-03,GREENPOINT AV,G,09/17/2019,5769355,2717440,09/16/2019,5768068.0,2716825.0,1287.0,615.0
15236,N405,R239,00-00-03,GREENPOINT AV,G,09/18/2019,5770777,2718027,09/17/2019,5769355.0,2717440.0,1422.0,587.0
15237,N405,R239,00-00-03,GREENPOINT AV,G,09/19/2019,5772276,2718623,09/18/2019,5770777.0,2718027.0,1499.0,596.0
15238,N405,R239,00-00-03,GREENPOINT AV,G,09/20/2019,5773779,2719357,09/19/2019,5772276.0,2718623.0,1503.0,734.0
15240,N405,R239,00-03-00,GREENPOINT AV,G,09/15/2019,1108,0,09/14/2019,1108.0,0.0,0.0,0.0
15241,N405,R239,00-03-00,GREENPOINT AV,G,09/16/2019,1108,0,09/15/2019,1108.0,0.0,0.0,0.0
15242,N405,R239,00-03-00,GREENPOINT AV,G,09/17/2019,1109,0,09/16/2019,1108.0,0.0,1.0,0.0
15243,N405,R239,00-03-00,GREENPOINT AV,G,09/18/2019,1109,0,09/17/2019,1109.0,0.0,0.0,0.0
15244,N405,R239,00-03-00,GREENPOINT AV,G,09/19/2019,1109,0,09/18/2019,1109.0,0.0,0.0,0.0
15245,N405,R239,00-03-00,GREENPOINT AV,G,09/20/2019,1109,0,09/19/2019,1109.0,0.0,0.0,0.0
15247,N405,R239,00-03-01,GREENPOINT AV,G,09/15/2019,0,645,09/14/2019,0.0,645.0,0.0,0.0
15248,N405,R239,00-03-01,GREENPOINT AV,G,09/16/2019,0,645,09/15/2019,0.0,645.0,0.0,0.0
15249,N405,R239,00-03-01,GREENPOINT AV,G,09/17/2019,0,645,09/16/2019,0.0,645.0,0.0,0.0
15250,N405,R239,00-03-01,GREENPOINT AV,G,09/18/2019,0,645,09/17/2019,0.0,645.0,0.0,0.0
15251,N405,R239,00-03-01,GREENPOINT AV,G,09/19/2019,0,645,09/18/2019,0.0,645.0,0.0,0.0
15252,N405,R239,00-03-01,GREENPOINT AV,G,09/20/2019,0,645,09/19/2019,0.0,645.0,0.0,0.0
15254,N405,R239,00-06-00,GREENPOINT AV,G,09/15/2019,3850002,34652,09/14/2019,3849177.0,34643.0,825.0,9.0
15255,N405,R239,00-06-00,GREENPOINT AV,G,09/16/2019,3850687,34654,09/15/2019,3850002.0,34652.0,685.0,2.0
15256,N405,R239,00-06-00,GREENPOINT AV,G,09/17/2019,3852047,34658,09/16/2019,3850687.0,34654.0,1360.0,4.0
15257,N405,R239,00-06-00,GREENPOINT AV,G,09/18/2019,3853425,34665,09/17/2019,3852047.0,34658.0,1378.0,7.0
15258,N405,R239,00-06-00,GREENPOINT AV,G,09/19/2019,3854873,34676,09/18/2019,3853425.0,34665.0,1448.0,11.0
15259,N405,R239,00-06-00,GREENPOINT AV,G,09/20/2019,3856458,34686,09/19/2019,3854873.0,34676.0,1585.0,10.0
15261,N405,R239,00-06-01,GREENPOINT AV,G,09/15/2019,515644,21535,09/14/2019,514960.0,21504.0,684.0,31.0
15262,N405,R239,00-06-01,GREENPOINT AV,G,09/16/2019,516126,21561,09/15/2019,515644.0,21535.0,482.0,26.0
15263,N405,R239,00-06-01,GREENPOINT AV,G,09/17/2019,517137,21592,09/16/2019,516126.0,21561.0,1011.0,31.0
15264,N405,R239,00-06-01,GREENPOINT AV,G,09/18/2019,518271,21632,09/17/2019,517137.0,21592.0,1134.0,40.0
15265,N405,R239,00-06-01,GREENPOINT AV,G,09/19/2019,519406,21666,09/18/2019,518271.0,21632.0,1135.0,34.0
15266,N405,R239,00-06-01,GREENPOINT AV,G,09/20/2019,520399,21704,09/19/2019,519406.0,21666.0,993.0,38.0
15268,N405,R239,00-06-02,GREENPOINT AV,G,09/15/2019,51321,190153,09/14/2019,51099.0,189311.0,222.0,842.0
15269,N405,R239,00-06-02,GREENPOINT AV,G,09/16/2019,51477,190902,09/15/2019,51321.0,190153.0,156.0,749.0
15270,N405,R239,00-06-02,GREENPOINT AV,G,09/17/2019,51935,191987,09/16/2019,51477.0,190902.0,458.0,1085.0
15271,N405,R239,00-06-02,GREENPOINT AV,G,09/18/2019,52364,193252,09/17/2019,51935.0,191987.0,429.0,1265.0
15272,N405,R239,00-06-02,GREENPOINT AV,G,09/19/2019,52820,194496,09/18/2019,52364.0,193252.0,456.0,1244.0
15273,N405,R239,00-06-02,GREENPOINT AV,G,09/20/2019,53211,195672,09/19/2019,52820.0,194496.0,391.0,1176.0
15275,N405,R239,00-06-03,GREENPOINT AV,G,09/15/2019,60708,59083,09/14/2019,60428.0,58846.0,280.0,237.0
15276,N405,R239,00-06-03,GREENPOINT AV,G,09/16/2019,60940,59271,09/15/2019,60708.0,59083.0,232.0,188.0
15277,N405,R239,00-06-03,GREENPOINT AV,G,09/17/2019,61553,59587,09/16/2019,60940.0,59271.0,613.0,316.0
15278,N405,R239,00-06-03,GREENPOINT AV,G,09/18/2019,62087,59941,09/17/2019,61553.0,59587.0,534.0,354.0
15279,N405,R239,00-06-03,GREENPOINT AV,G,09/19/2019,62773,60298,09/18/2019,62087.0,59941.0,686.0,357.0
15280,N405,R239,00-06-03,GREENPOINT AV,G,09/20/2019,63311,60610,09/19/2019,62773.0,60298.0,538.0,312.0
15282,N405,R239,00-06-04,GREENPOINT AV,G,09/15/2019,171206,32935,09/14/2019,170475.0,32829.0,731.0,106.0
15283,N405,R239,00-06-04,GREENPOINT AV,G,09/16/2019,171725,33018,09/15/2019,171206.0,32935.0,519.0,83.0
15284,N405,R239,00-06-04,GREENPOINT AV,G,09/17/2019,172820,33184,09/16/2019,171725.0,33018.0,1095.0,166.0
15285,N405,R239,00-06-04,GREENPOINT AV,G,09/18/2019,174081,33379,09/17/2019,172820.0,33184.0,1261.0,195.0
15286,N405,R239,00-06-04,GREENPOINT AV,G,09/19/2019,175131,33562,09/18/2019,174081.0,33379.0,1050.0,183.0
15287,N405,R239,00-06-04,GREENPOINT AV,G,09/20/2019,176474,33750,09/19/2019,175131.0,33562.0,1343.0,188.0
15289,N408A,R256,00-00-00,NASSAU AV,G,09/15/2019,690918,323518,09/14/2019,689368.0,322758.0,1550.0,760.0
15290,N408A,R256,00-00-00,NASSAU AV,G,09/16/2019,692390,324192,09/15/2019,690918.0,323518.0,1472.0,674.0
15291,N408A,R256,00-00-00,NASSAU AV,G,09/17/2019,694589,325412,09/16/2019,692390.0,324192.0,2199.0,1220.0
15292,N408A,R256,00-00-00,NASSAU AV,G,09/18/2019,696671,326551,09/17/2019,694589.0,325412.0,2082.0,1139.0
15293,N408A,R256,00-00-00,NASSAU AV,G,09/19/2019,698528,327724,09/18/2019,696671.0,326551.0,1857.0,1173.0
15294,N408A,R256,00-00-00,NASSAU AV,G,09/20/2019,700302,328868,09/19/2019,698528.0,327724.0,1774.0,1144.0
15296,N408A,R256,00-00-01,NASSAU AV,G,09/15/2019,8396539,6153029,09/14/2019,8395500.0,6152354.0,1039.0,675.0
15297,N408A,R256,00-00-01,NASSAU AV,G,09/16/2019,8396591,6153509,09/15/2019,8396539.0,6153029.0,52.0,480.0
15298,N408A,R256,00-00-01,NASSAU AV,G,09/17/2019,8396591,6154200,09/16/2019,8396591.0,6153509.0,0.0,691.0
15299,N408A,R256,00-00-01,NASSAU AV,G,09/18/2019,8397030,6154996,09/17/2019,8396591.0,6154200.0,439.0,796.0
15300,N408A,R256,00-00-01,NASSAU AV,G,09/19/2019,8398137,6155756,09/18/2019,8397030.0,6154996.0,1107.0,760.0
15301,N408A,R256,00-00-01,NASSAU AV,G,09/20/2019,8399218,6156529,09/19/2019,8398137.0,6155756.0,1081.0,773.0
15303,N408A,R256,00-00-02,NASSAU AV,G,09/15/2019,1713652,1737395,09/14/2019,1712870.0,1736538.0,782.0,857.0
15304,N408A,R256,00-00-02,NASSAU AV,G,09/16/2019,1714649,1738042,09/15/2019,1713652.0,1737395.0,997.0,647.0
15305,N408A,R256,00-00-02,NASSAU AV,G,09/17/2019,1716098,1738816,09/16/2019,1714649.0,1738042.0,1449.0,774.0
15306,N408A,R256,00-00-02,NASSAU AV,G,09/18/2019,1717354,1739658,09/17/2019,1716098.0,1738816.0,1256.0,842.0
15307,N408A,R256,00-00-02,NASSAU AV,G,09/19/2019,1718352,1740510,09/18/2019,1717354.0,1739658.0,998.0,852.0
15308,N408A,R256,00-00-02,NASSAU AV,G,09/20/2019,1719359,1741352,09/19/2019,1718352.0,1740510.0,1007.0,842.0
15310,N408A,R256,00-00-03,NASSAU AV,G,09/15/2019,1779543,1547041,09/14/2019,1778803.0,1546367.0,740.0,674.0
15311,N408A,R256,00-00-03,NASSAU AV,G,09/16/2019,1780140,1547628,09/15/2019,1779543.0,1547041.0,597.0,587.0
15312,N408A,R256,00-00-03,NASSAU AV,G,09/17/2019,1781189,1548352,09/16/2019,1780140.0,1547628.0,1049.0,724.0
15313,N408A,R256,00-00-03,NASSAU AV,G,09/18/2019,1782263,1549150,09/17/2019,1781189.0,1548352.0,1074.0,798.0
15314,N408A,R256,00-00-03,NASSAU AV,G,09/19/2019,1783323,1549883,09/18/2019,1782263.0,1549150.0,1060.0,733.0
15315,N408A,R256,00-00-03,NASSAU AV,G,09/20/2019,1784424,1550687,09/19/2019,1783323.0,1549883.0,1101.0,804.0
15317,N408A,R256,00-03-00,NASSAU AV,G,09/15/2019,133763,72232,09/14/2019,132984.0,71645.0,779.0,587.0
15318,N408A,R256,00-03-00,NASSAU AV,G,09/16/2019,134409,72586,09/15/2019,133763.0,72232.0,646.0,354.0
15319,N408A,R256,00-03-00,NASSAU AV,G,09/17/2019,134965,72946,09/16/2019,134409.0,72586.0,556.0,360.0
15320,N408A,R256,00-03-00,NASSAU AV,G,09/18/2019,135567,73291,09/17/2019,134965.0,72946.0,602.0,345.0
15321,N408A,R256,00-03-00,NASSAU AV,G,09/19/2019,136139,73668,09/18/2019,135567.0,73291.0,572.0,377.0
15322,N408A,R256,00-03-00,NASSAU AV,G,09/20/2019,136774,74071,09/19/2019,136139.0,73668.0,635.0,403.0
15324,N408A,R256,00-03-01,NASSAU AV,G,09/15/2019,63388,136326,09/14/2019,62887.0,135171.0,501.0,1155.0
15325,N408A,R256,00-03-01,NASSAU AV,G,09/16/2019,63811,137006,09/15/2019,63388.0,136326.0,423.0,680.0
15326,N408A,R256,00-03-01,NASSAU AV,G,09/17/2019,64063,137672,09/16/2019,63811.0,137006.0,252.0,666.0
15327,N408A,R256,00-03-01,NASSAU AV,G,09/18/2019,64319,138381,09/17/2019,64063.0,137672.0,256.0,709.0
15328,N408A,R256,00-03-01,NASSAU AV,G,09/19/2019,64578,139083,09/18/2019,64319.0,138381.0,259.0,702.0
15329,N408A,R256,00-03-01,NASSAU AV,G,09/20/2019,64890,139825,09/19/2019,64578.0,139083.0,312.0,742.0
15331,N408A,R256,00-03-02,NASSAU AV,G,09/15/2019,87361,223021,09/14/2019,86729.0,221307.0,632.0,1714.0
15332,N408A,R256,00-03-02,NASSAU AV,G,09/16/2019,87874,224204,09/15/2019,87361.0,223021.0,513.0,1183.0
15333,N408A,R256,00-03-02,NASSAU AV,G,09/17/2019,88281,225371,09/16/2019,87874.0,224204.0,407.0,1167.0
15334,N408A,R256,00-03-02,NASSAU AV,G,09/18/2019,88691,226568,09/17/2019,88281.0,225371.0,410.0,1197.0
15335,N408A,R256,00-03-02,NASSAU AV,G,09/19/2019,89103,227780,09/18/2019,88691.0,226568.0,412.0,1212.0
15336,N408A,R256,00-03-02,NASSAU AV,G,09/20/2019,89585,228941,09/19/2019,89103.0,227780.0,482.0,1161.0
15338,N408A,R256,00-03-03,NASSAU AV,G,09/15/2019,120480,223503,09/14/2019,119544.0,221823.0,936.0,1680.0
15339,N408A,R256,00-03-03,NASSAU AV,G,09/16/2019,121264,224559,09/15/2019,120480.0,223503.0,784.0,1056.0
15340,N408A,R256,00-03-03,NASSAU AV,G,09/17/2019,121880,225713,09/16/2019,121264.0,224559.0,616.0,1154.0
15341,N408A,R256,00-03-03,NASSAU AV,G,09/18/2019,122512,226955,09/17/2019,121880.0,225713.0,632.0,1242.0
15342,N408A,R256,00-03-03,NASSAU AV,G,09/19/2019,123174,228145,09/18/2019,122512.0,226955.0,662.0,1190.0
15343,N408A,R256,00-03-03,NASSAU AV,G,09/20/2019,123772,229447,09/19/2019,123174.0,228145.0,598.0,1302.0
15345,N408A,R256,00-06-00,NASSAU AV,G,09/15/2019,228879,37924,09/14/2019,228159.0,37678.0,720.0,246.0
15346,N408A,R256,00-06-00,NASSAU AV,G,09/16/2019,229363,38065,09/15/2019,228879.0,37924.0,484.0,141.0
15347,N408A,R256,00-06-00,NASSAU AV,G,09/17/2019,230075,38267,09/16/2019,229363.0,38065.0,712.0,202.0
15348,N408A,R256,00-06-00,NASSAU AV,G,09/18/2019,231123,38467,09/17/2019,230075.0,38267.0,1048.0,200.0
15349,N408A,R256,00-06-00,NASSAU AV,G,09/19/2019,232137,38677,09/18/2019,231123.0,38467.0,1014.0,210.0
15350,N408A,R256,00-06-00,NASSAU AV,G,09/20/2019,233317,38878,09/19/2019,232137.0,38677.0,1180.0,201.0
15352,N408A,R256,00-06-01,NASSAU AV,G,09/15/2019,122415,73431,09/14/2019,121987.0,72999.0,428.0,432.0
15353,N408A,R256,00-06-01,NASSAU AV,G,09/16/2019,122759,73700,09/15/2019,122415.0,73431.0,344.0,269.0
15354,N408A,R256,00-06-01,NASSAU AV,G,09/17/2019,123530,74013,09/16/2019,122759.0,73700.0,771.0,313.0
15355,N408A,R256,00-06-01,NASSAU AV,G,09/18/2019,124151,74368,09/17/2019,123530.0,74013.0,621.0,355.0
15356,N408A,R256,00-06-01,NASSAU AV,G,09/19/2019,124796,74756,09/18/2019,124151.0,74368.0,645.0,388.0
15357,N408A,R256,00-06-01,NASSAU AV,G,09/20/2019,125314,75119,09/19/2019,124796.0,74756.0,518.0,363.0
15359,N408A,R256,00-06-02,NASSAU AV,G,09/15/2019,82425,214439,09/14/2019,82070.0,213452.0,355.0,987.0
15360,N408A,R256,00-06-02,NASSAU AV,G,09/16/2019,82657,215065,09/15/2019,82425.0,214439.0,232.0,626.0
15361,N408A,R256,00-06-02,NASSAU AV,G,09/17/2019,83109,216003,09/16/2019,82657.0,215065.0,452.0,938.0
15362,N408A,R256,00-06-02,NASSAU AV,G,09/18/2019,83501,217028,09/17/2019,83109.0,216003.0,392.0,1025.0
15363,N408A,R256,00-06-02,NASSAU AV,G,09/19/2019,83951,218069,09/18/2019,83501.0,217028.0,450.0,1041.0
15364,N408A,R256,00-06-02,NASSAU AV,G,09/20/2019,84373,219108,09/19/2019,83951.0,218069.0,422.0,1039.0
15366,N408A,R256,00-06-03,NASSAU AV,G,09/15/2019,50193,326868,09/14/2019,49923.0,325495.0,270.0,1373.0
15367,N408A,R256,00-06-03,NASSAU AV,G,09/16/2019,50351,327826,09/15/2019,50193.0,326868.0,158.0,958.0
15368,N408A,R256,00-06-03,NASSAU AV,G,09/17/2019,50616,329251,09/16/2019,50351.0,327826.0,265.0,1425.0
15369,N408A,R256,00-06-03,NASSAU AV,G,09/18/2019,50898,330854,09/17/2019,50616.0,329251.0,282.0,1603.0
15370,N408A,R256,00-06-03,NASSAU AV,G,09/19/2019,51167,332412,09/18/2019,50898.0,330854.0,269.0,1558.0
15371,N408A,R256,00-06-03,NASSAU AV,G,09/20/2019,51448,333957,09/19/2019,51167.0,332412.0,281.0,1545.0
15373,N408A,R256,00-06-04,NASSAU AV,G,09/15/2019,85930,83630,09/14/2019,85508.0,83250.0,422.0,380.0
15374,N408A,R256,00-06-04,NASSAU AV,G,09/16/2019,86200,83869,09/15/2019,85930.0,83630.0,270.0,239.0
15375,N408A,R256,00-06-04,NASSAU AV,G,09/17/2019,86616,84303,09/16/2019,86200.0,83869.0,416.0,434.0
15376,N408A,R256,00-06-04,NASSAU AV,G,09/18/2019,87074,84719,09/17/2019,86616.0,84303.0,458.0,416.0
15377,N408A,R256,00-06-04,NASSAU AV,G,09/19/2019,87494,85141,09/18/2019,87074.0,84719.0,420.0,422.0
15378,N408A,R256,00-06-04,NASSAU AV,G,09/20/2019,87929,85548,09/19/2019,87494.0,85141.0,435.0,407.0
15380,N408A,R256,00-06-05,NASSAU AV,G,09/15/2019,213513,28385,09/14/2019,212732.0,28277.0,781.0,108.0
15381,N408A,R256,00-06-05,NASSAU AV,G,09/16/2019,214051,28464,09/15/2019,213513.0,28385.0,538.0,79.0
15382,N408A,R256,00-06-05,NASSAU AV,G,09/17/2019,215049,28605,09/16/2019,214051.0,28464.0,998.0,141.0
15383,N408A,R256,00-06-05,NASSAU AV,G,09/18/2019,216156,28762,09/17/2019,215049.0,28605.0,1107.0,157.0
15384,N408A,R256,00-06-05,NASSAU AV,G,09/19/2019,217285,28903,09/18/2019,216156.0,28762.0,1129.0,141.0
15385,N408A,R256,00-06-05,NASSAU AV,G,09/20/2019,218449,29027,09/19/2019,217285.0,28903.0,1164.0,124.0
15387,N409,R268,00-00-00,METROPOLITAN AV,GL,09/15/2019,5024007,11962922,09/14/2019,5022776.0,11962718.0,1231.0,204.0
15388,N409,R268,00-00-00,METROPOLITAN AV,GL,09/16/2019,5024759,11963012,09/15/2019,5024007.0,11962922.0,752.0,90.0
15389,N409,R268,00-00-00,METROPOLITAN AV,GL,09/17/2019,5025204,11964427,09/16/2019,5024759.0,11963012.0,445.0,1415.0
15390,N409,R268,00-00-00,METROPOLITAN AV,GL,09/18/2019,5025815,11965944,09/17/2019,5025204.0,11964427.0,611.0,1517.0
15391,N409,R268,00-00-00,METROPOLITAN AV,GL,09/19/2019,5026442,11967556,09/18/2019,5025815.0,11965944.0,627.0,1612.0
15392,N409,R268,00-00-00,METROPOLITAN AV,GL,09/20/2019,5027106,11969053,09/19/2019,5026442.0,11967556.0,664.0,1497.0
15394,N409,R268,00-00-01,METROPOLITAN AV,GL,09/15/2019,3252776,1981336,09/14/2019,3250340.0,1981130.0,2436.0,206.0
15395,N409,R268,00-00-01,METROPOLITAN AV,GL,09/16/2019,3254533,1981431,09/15/2019,3252776.0,1981336.0,1757.0,95.0
15396,N409,R268,00-00-01,METROPOLITAN AV,GL,09/17/2019,3255794,1981995,09/16/2019,3254533.0,1981431.0,1261.0,564.0
15397,N409,R268,00-00-01,METROPOLITAN AV,GL,09/18/2019,3257132,1982648,09/17/2019,3255794.0,1981995.0,1338.0,653.0
15398,N409,R268,00-00-01,METROPOLITAN AV,GL,09/19/2019,3258535,1983291,09/18/2019,3257132.0,1982648.0,1403.0,643.0
15399,N409,R268,00-00-01,METROPOLITAN AV,GL,09/20/2019,3260019,1983960,09/19/2019,3258535.0,1983291.0,1484.0,669.0
