,C/A,UNIT,SCP,STATION,LINENAME,DATE,ENTRIES,EXITS,PREV_DATE,PREV_ENTRIES,PREV_EXITS,DIFF_ENTRIES,DIFF_EXITS,stationline,Latitude,Longitude
4753,R248,R178,00-00-01,77 ST,6,09/17/2019,17747061,3166601,09/16/2019,17744016.0,3165694.0,3045.0,907.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4754,R248,R178,00-00-01,77 ST,6,09/18/2019,17750502,3167433,09/17/2019,17747061.0,3166601.0,3441.0,832.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4755,R248,R178,00-00-01,77 ST,6,09/19/2019,17753888,3168237,09/18/2019,17750502.0,3167433.0,3386.0,804.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4756,R248,R178,00-00-01,77 ST,6,09/20/2019,17757304,3169148,09/19/2019,17753888.0,3168237.0,3416.0,911.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4757,R248,R178,00-00-02,77 ST,6,09/15/2019,141182090,17868843,09/14/2019,141180570.0,17868499.0,1520.0,344.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4758,R248,R178,00-00-02,77 ST,6,09/16/2019,141183256,17869125,09/15/2019,141182090.0,17868843.0,1166.0,282.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4759,R248,R178,00-00-02,77 ST,6,09/17/2019,141186111,17869773,09/16/2019,141183256.0,17869125.0,2855.0,648.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4760,R248,R178,00-00-02,77 ST,6,09/18/2019,141189324,17870347,09/17/2019,141186111.0,17869773.0,3213.0,574.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4761,R248,R178,00-00-02,77 ST,6,09/19/2019,141192452,17870940,09/18/2019,141189324.0,17870347.0,3128.0,593.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4762,R248,R178,00-00-02,77 ST,6,09/20/2019,141195597,17871526,09/19/2019,141192452.0,17870940.0,3145.0,586.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4763,R248,R178,00-00-03,77 ST,6,09/15/2019,17133317,2382514,09/14/2019,17132078.0,2382281.0,1239.0,233.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4764,R248,R178,00-00-03,77 ST,6,09/16/2019,17134190,2382737,09/15/2019,17133317.0,2382514.0,873.0,223.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4765,R248,R178,00-00-03,77 ST,6,09/17/2019,17136754,2383228,09/16/2019,17134190.0,2382737.0,2564.0,491.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4766,R248,R178,00-00-03,77 ST,6,09/18/2019,17139417,2383736,09/17/2019,17136754.0,2383228.0,2663.0,508.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4767,R248,R178,00-00-03,77 ST,6,09/19/2019,17142132,2384232,09/18/2019,17139417.0,2383736.0,2715.0,496.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4768,R248,R178,00-00-03,77 ST,6,09/20/2019,17144907,2384728,09/19/2019,17142132.0,2384232.0,2775.0,496.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4769,R248,R178,00-00-04,77 ST,6,09/15/2019,17704797,4594143,09/14/2019,17704058.0,4593999.0,739.0,144.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4770,R248,R178,00-00-04,77 ST,6,09/16/2019,17705293,4594274,09/15/2019,17704797.0,4594143.0,496.0,131.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4771,R248,R178,00-00-04,77 ST,6,09/17/2019,17706982,4594655,09/16/2019,17705293.0,4594274.0,1689.0,381.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4772,R248,R178,00-00-04,77 ST,6,09/18/2019,17708729,4595067,09/17/2019,17706982.0,4594655.0,1747.0,412.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4773,R248,R178,00-00-04,77 ST,6,09/19/2019,17710646,4595470,09/18/2019,17708729.0,4595067.0,1917.0,403.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4774,R248,R178,00-00-04,77 ST,6,09/20/2019,17712507,4595917,09/19/2019,17710646.0,4595470.0,1861.0,447.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4775,R248,R178,00-00-05,77 ST,6,09/15/2019,15034033,5763980,09/14/2019,15033236.0,5763438.0,797.0,542.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4776,R248,R178,00-00-05,77 ST,6,09/16/2019,15034627,5764434,09/15/2019,15034033.0,5763980.0,594.0,454.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4777,R248,R178,00-00-05,77 ST,6,09/17/2019,15036532,5765680,09/16/2019,15034627.0,5764434.0,1905.0,1246.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4778,R248,R178,00-00-05,77 ST,6,09/18/2019,15038557,5766983,09/17/2019,15036532.0,5765680.0,2025.0,1303.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4779,R248,R178,00-00-05,77 ST,6,09/19/2019,15040605,5768232,09/18/2019,15038557.0,5766983.0,2048.0,1249.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4780,R248,R178,00-00-05,77 ST,6,09/20/2019,15042653,5769516,09/19/2019,15040605.0,5768232.0,2048.0,1284.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4781,R248,R178,00-00-06,77 ST,6,09/15/2019,21891733,5458525,09/14/2019,21890536.0,5457979.0,1197.0,546.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4782,R248,R178,00-00-06,77 ST,6,09/16/2019,21892798,5458986,09/15/2019,21891733.0,5458525.0,1065.0,461.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4783,R248,R178,00-00-06,77 ST,6,09/17/2019,21895524,5460204,09/16/2019,21892798.0,5458986.0,2726.0,1218.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4784,R248,R178,00-00-06,77 ST,6,09/18/2019,21898434,5461487,09/17/2019,21895524.0,5460204.0,2910.0,1283.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4785,R248,R178,00-00-06,77 ST,6,09/19/2019,21901415,5462708,09/18/2019,21898434.0,5461487.0,2981.0,1221.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4786,R248,R178,00-00-06,77 ST,6,09/20/2019,21904398,5463964,09/19/2019,21901415.0,5462708.0,2983.0,1256.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4787,R248,R178,00-00-07,77 ST,6,09/15/2019,11667309,1777538,09/14/2019,11665809.0,1777064.0,1500.0,474.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4788,R248,R178,00-00-07,77 ST,6,09/16/2019,11668450,1777858,09/15/2019,11667309.0,1777538.0,1141.0,320.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4789,R248,R178,00-00-07,77 ST,6,09/17/2019,11671737,1778465,09/16/2019,11668450.0,1777858.0,3287.0,607.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4790,R248,R178,00-00-07,77 ST,6,09/18/2019,11675193,1779078,09/17/2019,11671737.0,1778465.0,3456.0,613.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4791,R248,R178,00-00-07,77 ST,6,09/19/2019,11678738,1779759,09/18/2019,11675193.0,1779078.0,3545.0,681.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4792,R248,R178,00-00-07,77 ST,6,09/20/2019,11682206,1780462,09/19/2019,11678738.0,1779759.0,3468.0,703.0,77 ST 6 station NYC,40.7736346,-73.95982939999999
4793,R249,R179,01-00-00,86 ST,456,09/15/2019,2753986,38440984,09/14/2019,2753465.0,38437183.0,521.0,3801.0,86 ST 456 station NYC,40.7794833,-73.955839
4794,R249,R179,01-00-00,86 ST,456,09/16/2019,2754409,38444210,09/15/2019,2753986.0,38440984.0,423.0,3226.0,86 ST 456 station NYC,40.7794833,-73.955839
4795,R249,R179,01-00-00,86 ST,456,09/17/2019,2755209,38451928,09/16/2019,2754409.0,38444210.0,800.0,7718.0,86 ST 456 station NYC,40.7794833,-73.955839
4796,R249,R179,01-00-00,86 ST,456,09/18/2019,2756067,38460092,09/17/2019,2755209.0,38451928.0,858.0,8164.0,86 ST 456 station NYC,40.7794833,-73.955839
4797,R249,R179,01-00-00,86 ST,456,09/19/2019,2756927,38467834,09/18/2019,2756067.0,38460092.0,860.0,7742.0,86 ST 456 station NYC,40.7794833,-73.955839
4798,R249,R179,01-00-00,86 ST,456,09/20/2019,2757739,38475825,09/19/2019,2756927.0,38467834.0,812.0,7991.0,86 ST 456 station NYC,40.7794833,-73.955839
4799,R249,R179,01-00-01,86 ST,456,09/15/2019,8882876,33525976,09/14/2019,8881742.0,33523941.0,1134.0,2035.0,86 ST 456 station NYC,40.7794833,-73.955839
4800,R249,R179,01-00-01,86 ST,456,09/16/2019,8883803,33527537,09/15/2019,8882876.0,33525976.0,927.0,1561.0,86 ST 456 station NYC,40.7794833,-73.955839
4801,R249,R179,01-00-01,86 ST,456,09/17/2019,8885398,33531055,09/16/2019,8883803.0,33527537.0,1595.0,3518.0,86 ST 456 station NYC,40.7794833,-73.955839
4802,R249,R179,01-00-01,86 ST,456,09/18/2019,8887082,33534667,09/17/2019,8885398.0,33531055.0,1684.0,3612.0,86 ST 456 station NYC,40.7794833,-73.955839
4803,R249,R179,01-00-01,86 ST,456,09/19/2019,8888754,33538299,09/18/2019,8887082.0,33534667.0,1672.0,3632.0,86 ST 456 station NYC,40.7794833,-73.955839
4804,R249,R179,01-00-01,86 ST,456,09/20/2019,8890470,33541801,09/19/2019,8888754.0,33538299.0,1716.0,3502.0,86 ST 456 station NYC,40.7794833,-73.955839
4805,R249,R179,01-00-02,86 ST,456,09/15/2019,2503841,2816880,09/14/2019,2502668.0,2815421.0,1173.0,1459.0,86 ST 456 station NYC,40.7794833,-73.955839
4806,R249,R179,01-00-02,86 ST,456,09/16/2019,2504831,2817988,09/15/2019,2503841.0,2816880.0,990.0,1108.0,86 ST 456 station NYC,40.7794833,-73.955839
4807,R249,R179,01-00-02,86 ST,456,09/17/2019,2506562,2820542,09/16/2019,2504831.0,2817988.0,1731.0,2554.0,86 ST 456 station NYC,40.7794833,-73.955839
4808,R249,R179,01-00-02,86 ST,456,09/18/2019,2508476,2823094,09/17/2019,2506562.0,2820542.0,1914.0,2552.0,86 ST 456 station NYC,40.7794833,-73.955839
4809,R249,R179,01-00-02,86 ST,456,09/19/2019,2510344,2825685,09/18/2019,2508476.0,2823094.0,1868.0,2591.0,86 ST 456 station NYC,40.7794833,-73.955839
4810,R249,R179,01-00-02,86 ST,456,09/20/2019,2512172,2828284,09/19/2019,2510344.0,2825685.0,1828.0,2599.0,86 ST 456 station NYC,40.7794833,-73.955839
4811,R249,R179,01-00-03,86 ST,456,09/15/2019,8549730,19761926,09/14/2019,8548650.0,19761109.0,1080.0,817.0,86 ST 456 station NYC,40.7794833,-73.955839
4812,R249,R179,01-00-03,86 ST,456,09/16/2019,8550641,19762538,09/15/2019,8549730.0,19761926.0,911.0,612.0,86 ST 456 station NYC,40.7794833,-73.955839
4813,R249,R179,01-00-03,86 ST,456,09/17/2019,8552205,19763985,09/16/2019,8550641.0,19762538.0,1564.0,1447.0,86 ST 456 station NYC,40.7794833,-73.955839
4814,R249,R179,01-00-03,86 ST,456,09/18/2019,8553959,19765407,09/17/2019,8552205.0,19763985.0,1754.0,1422.0,86 ST 456 station NYC,40.7794833,-73.955839
4815,R249,R179,01-00-03,86 ST,456,09/19/2019,8555644,19766858,09/18/2019,8553959.0,19765407.0,1685.0,1451.0,86 ST 456 station NYC,40.7794833,-73.955839
4816,R249,R179,01-00-03,86 ST,456,09/20/2019,8557407,19768293,09/19/2019,8555644.0,19766858.0,1763.0,1435.0,86 ST 456 station NYC,40.7794833,-73.955839
4817,R249,R179,01-00-04,86 ST,456,09/15/2019,908720161,1875993284,09/14/2019,908719384.0,1875993785.0,777.0,501.0,86 ST 456 station NYC,40.7794833,-73.955839
4818,R249,R179,01-00-04,86 ST,456,09/16/2019,908720726,1875992882,09/15/2019,908720161.0,1875993284.0,565.0,402.0,86 ST 456 station NYC,40.7794833,-73.955839
4819,R249,R179,01-00-04,86 ST,456,09/17/2019,908721904,1875991887,09/16/2019,908720726.0,1875992882.0,1178.0,995.0,86 ST 456 station NYC,40.7794833,-73.955839
4820,R249,R179,01-00-04,86 ST,456,09/18/2019,908723207,1875990875,09/17/2019,908721904.0,1875991887.0,1303.0,1012.0,86 ST 456 station NYC,40.7794833,-73.955839
4821,R249,R179,01-00-04,86 ST,456,09/19/2019,908724413,1875989812,09/18/2019,908723207.0,1875990875.0,1206.0,1063.0,86 ST 456 station NYC,40.7794833,-73.955839
4822,R249,R179,01-00-04,86 ST,456,09/20/2019,908725728,1875988845,09/19/2019,908724413.0,1875989812.0,1315.0,967.0,86 ST 456 station NYC,40.7794833,-73.955839
4823,R249,R179,01-00-05,86 ST,456,09/15/2019,37364893,59602489,09/14/2019,37364365.0,59601810.0,528.0,679.0,86 ST 456 station NYC,40.7794833,-73.955839
4824,R249,R179,01-00-05,86 ST,456,09/16/2019,37365315,59603022,09/15/2019,37364893.0,59602489.0,422.0,533.0,86 ST 456 station NYC,40.7794833,-73.955839
4825,R249,R179,01-00-05,86 ST,456,09/17/2019,37366214,59604331,09/16/2019,37365315.0,59603022.0,899.0,1309.0,86 ST 456 station NYC,40.7794833,-73.955839
4826,R249,R179,01-00-05,86 ST,456,09/18/2019,37367171,59605774,09/17/2019,37366214.0,59604331.0,957.0,1443.0,86 ST 456 station NYC,40.7794833,-73.955839
4827,R249,R179,01-00-05,86 ST,456,09/19/2019,37368105,59607203,09/18/2019,37367171.0,59605774.0,934.0,1429.0,86 ST 456 station NYC,40.7794833,-73.955839
4828,R249,R179,01-00-05,86 ST,456,09/20/2019,37369011,59608618,09/19/2019,37368105.0,59607203.0,906.0,1415.0,86 ST 456 station NYC,40.7794833,-73.955839
4829,R249,R179,01-00-06,86 ST,456,09/15/2019,1219604,2857132,09/14/2019,1218839.0,2855782.0,765.0,1350.0,86 ST 456 station NYC,40.7794833,-73.955839
4830,R249,R179,01-00-06,86 ST,456,09/16/2019,1220179,2858269,09/15/2019,1219604.0,2857132.0,575.0,1137.0,86 ST 456 station NYC,40.7794833,-73.955839
4831,R249,R179,01-00-06,86 ST,456,09/17/2019,1221220,2860717,09/16/2019,1220179.0,2858269.0,1041.0,2448.0,86 ST 456 station NYC,40.7794833,-73.955839
4832,R249,R179,01-00-06,86 ST,456,09/18/2019,1222567,2863265,09/17/2019,1221220.0,2860717.0,1347.0,2548.0,86 ST 456 station NYC,40.7794833,-73.955839
4833,R249,R179,01-00-06,86 ST,456,09/19/2019,1223692,2865772,09/18/2019,1222567.0,2863265.0,1125.0,2507.0,86 ST 456 station NYC,40.7794833,-73.955839
4834,R249,R179,01-00-06,86 ST,456,09/20/2019,1224880,2868329,09/19/2019,1223692.0,2865772.0,1188.0,2557.0,86 ST 456 station NYC,40.7794833,-73.955839
4835,R249,R179,01-00-07,86 ST,456,09/15/2019,8988511,35297570,09/14/2019,8987759.0,35295412.0,752.0,2158.0,86 ST 456 station NYC,40.7794833,-73.955839
4836,R249,R179,01-00-07,86 ST,456,09/16/2019,8989183,35299299,09/15/2019,8988511.0,35297570.0,672.0,1729.0,86 ST 456 station NYC,40.7794833,-73.955839
4837,R249,R179,01-00-07,86 ST,456,09/17/2019,8990398,35303155,09/16/2019,8989183.0,35299299.0,1215.0,3856.0,86 ST 456 station NYC,40.7794833,-73.955839
4838,R249,R179,01-00-07,86 ST,456,09/18/2019,8991462,35307377,09/17/2019,8990398.0,35303155.0,1064.0,4222.0,86 ST 456 station NYC,40.7794833,-73.955839
4839,R249,R179,01-00-07,86 ST,456,09/19/2019,8992802,35311324,09/18/2019,8991462.0,35307377.0,1340.0,3947.0,86 ST 456 station NYC,40.7794833,-73.955839
4840,R249,R179,01-00-07,86 ST,456,09/20/2019,8994213,35315331,09/19/2019,8992802.0,35311324.0,1411.0,4007.0,86 ST 456 station NYC,40.7794833,-73.955839
4841,R249,R179,01-00-08,86 ST,456,09/15/2019,9539866,42630870,09/14/2019,9538997.0,42628161.0,869.0,2709.0,86 ST 456 station NYC,40.7794833,-73.955839
4842,R249,R179,01-00-08,86 ST,456,09/16/2019,9540576,42632973,09/15/2019,9539866.0,42630870.0,710.0,2103.0,86 ST 456 station NYC,40.7794833,-73.955839
4843,R249,R179,01-00-08,86 ST,456,09/17/2019,9541903,42637629,09/16/2019,9540576.0,42632973.0,1327.0,4656.0,86 ST 456 station NYC,40.7794833,-73.955839
4844,R249,R179,01-00-08,86 ST,456,09/18/2019,9543299,42642597,09/17/2019,9541903.0,42637629.0,1396.0,4968.0,86 ST 456 station NYC,40.7794833,-73.955839
4845,R249,R179,01-00-08,86 ST,456,09/19/2019,9544631,42647456,09/18/2019,9543299.0,42642597.0,1332.0,4859.0,86 ST 456 station NYC,40.7794833,-73.955839
4846,R249,R179,01-00-08,86 ST,456,09/20/2019,9545915,42652461,09/19/2019,9544631.0,42647456.0,1284.0,5005.0,86 ST 456 station NYC,40.7794833,-73.955839
4847,R249,R179,01-00-09,86 ST,456,09/15/2019,2102629,20610005,09/14/2019,2102121.0,20605510.0,508.0,4495.0,86 ST 456 station NYC,40.7794833,-73.955839
4848,R249,R179,01-00-09,86 ST,456,09/16/2019,2102946,20613517,09/15/2019,2102629.0,20610005.0,317.0,3512.0,86 ST 456 station NYC,40.7794833,-73.955839
4849,R249,R179,01-00-09,86 ST,456,09/17/2019,2103629,20621595,09/16/2019,2102946.0,20613517.0,683.0,8078.0,86 ST 456 station NYC,40.7794833,-73.955839
4850,R249,R179,01-00-09,86 ST,456,09/18/2019,2104459,20630047,09/17/2019,2103629.0,20621595.0,830.0,8452.0,86 ST 456 station NYC,40.7794833,-73.955839
4851,R249,R179,01-00-09,86 ST,456,09/19/2019,2105234,20638132,09/18/2019,2104459.0,20630047.0,775.0,8085.0,86 ST 456 station NYC,40.7794833,-73.955839
4852,R249,R179,01-00-09,86 ST,456,09/20/2019,2106066,20646360,09/19/2019,2105234.0,20638132.0,832.0,8228.0,86 ST 456 station NYC,40.7794833,-73.955839
4853,R249,R179,01-05-00,86 ST,456,09/15/2019,19,0,09/14/2019,19.0,0.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4854,R249,R179,01-05-00,86 ST,456,09/16/2019,19,0,09/15/2019,19.0,0.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4855,R249,R179,01-05-00,86 ST,456,09/17/2019,19,0,09/16/2019,19.0,0.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4856,R249,R179,01-05-00,86 ST,456,09/18/2019,19,0,09/17/2019,19.0,0.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4857,R249,R179,01-05-00,86 ST,456,09/19/2019,19,0,09/18/2019,19.0,0.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4858,R249,R179,01-05-00,86 ST,456,09/20/2019,19,0,09/19/2019,19.0,0.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4859,R249,R179,01-05-01,86 ST,456,09/15/2019,12,4,09/14/2019,12.0,4.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4860,R249,R179,01-05-01,86 ST,456,09/16/2019,12,4,09/15/2019,12.0,4.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4861,R249,R179,01-05-01,86 ST,456,09/17/2019,12,4,09/16/2019,12.0,4.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4862,R249,R179,01-05-01,86 ST,456,09/18/2019,12,4,09/17/2019,12.0,4.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4863,R249,R179,01-05-01,86 ST,456,09/19/2019,12,4,09/18/2019,12.0,4.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4864,R249,R179,01-05-01,86 ST,456,09/20/2019,12,4,09/19/2019,12.0,4.0,0.0,0.0,86 ST 456 station NYC,40.7794833,-73.955839
4865,R250,R179,00-00-00,86 ST,456,09/15/2019,9805941,3115910,09/14/2019,9804624.0,3114338.0,1317.0,1572.0,86 ST 456 station NYC,40.7794833,-73.955839
4866,R250,R179,00-00-00,86 ST,456,09/16/2019,9806872,3117031,09/15/2019,9805941.0,3115910.0,931.0,1121.0,86 ST 456 station NYC,40.7794833,-73.955839
4867,R250,R179,00-00-00,86 ST,456,09/17/2019,9809961,3118726,09/16/2019,9806872.0,3117031.0,3089.0,1695.0,86 ST 456 station NYC,40.7794833,-73.955839
4868,R250,R179,00-00-00,86 ST,456,09/18/2019,9813433,3120522,09/17/2019,9809961.0,3118726.0,3472.0,1796.0,86 ST 456 station NYC,40.7794833,-73.955839
4869,R250,R179,00-00-00,86 ST,456,09/19/2019,9816695,3122270,09/18/2019,9813433.0,3120522.0,3262.0,1748.0,86 ST 456 station NYC,40.7794833,-73.955839
4870,R250,R179,00-00-00,86 ST,456,09/20/2019,9820074,3124104,09/19/2019,9816695.0,3122270.0,3379.0,1834.0,86 ST 456 station NYC,40.7794833,-73.955839
4871,R250,R179,00-00-01,86 ST,456,09/15/2019,16676873,1848063,09/14/2019,16674564.0,1847562.0,2309.0,501.0,86 ST 456 station NYC,40.7794833,-73.955839
4872,R250,R179,00-00-01,86 ST,456,09/16/2019,16678496,1848491,09/15/2019,16676873.0,1848063.0,1623.0,428.0,86 ST 456 station NYC,40.7794833,-73.955839
4873,R250,R179,00-00-01,86 ST,456,09/17/2019,16682790,1849103,09/16/2019,16678496.0,1848491.0,4294.0,612.0,86 ST 456 station NYC,40.7794833,-73.955839
4874,R250,R179,00-00-01,86 ST,456,09/18/2019,16687397,1849700,09/17/2019,16682790.0,1849103.0,4607.0,597.0,86 ST 456 station NYC,40.7794833,-73.955839
4875,R250,R179,00-00-01,86 ST,456,09/19/2019,16691890,1850327,09/18/2019,16687397.0,1849700.0,4493.0,627.0,86 ST 456 station NYC,40.7794833,-73.955839
4876,R250,R179,00-00-01,86 ST,456,09/20/2019,16696445,1850971,09/19/2019,16691890.0,1850327.0,4555.0,644.0,86 ST 456 station NYC,40.7794833,-73.955839
4877,R250,R179,00-00-02,86 ST,456,09/15/2019,1695197,235744,09/14/2019,1693364.0,235433.0,1833.0,311.0,86 ST 456 station NYC,40.7794833,-73.955839
4878,R250,R179,00-00-02,86 ST,456,09/16/2019,1696377,236019,09/15/2019,1695197.0,235744.0,1180.0,275.0,86 ST 456 station NYC,40.7794833,-73.955839
4879,R250,R179,00-00-02,86 ST,456,09/17/2019,1699573,236415,09/16/2019,1696377.0,236019.0,3196.0,396.0,86 ST 456 station NYC,40.7794833,-73.955839
4880,R250,R179,00-00-02,86 ST,456,09/18/2019,1702957,236832,09/17/2019,1699573.0,236415.0,3384.0,417.0,86 ST 456 station NYC,40.7794833,-73.955839
4881,R250,R179,00-00-02,86 ST,456,09/19/2019,1706335,237246,09/18/2019,1702957.0,236832.0,3378.0,414.0,86 ST 456 station NYC,40.7794833,-73.955839
4882,R250,R179,00-00-02,86 ST,456,09/20/2019,1709853,237656,09/19/2019,1706335.0,237246.0,3518.0,410.0,86 ST 456 station NYC,40.7794833,-73.955839
4883,R250,R179,00-00-03,86 ST,456,09/15/2019,24335984,1819069,09/14/2019,24334680.0,1818905.0,1304.0,164.0,86 ST 456 station NYC,40.7794833,-73.955839
4884,R250,R179,00-00-03,86 ST,456,09/16/2019,24336835,1819207,09/15/2019,24335984.0,1819069.0,851.0,138.0,86 ST 456 station NYC,40.7794833,-73.955839
4885,R250,R179,00-00-03,86 ST,456,09/17/2019,24339277,1819472,09/16/2019,24336835.0,1819207.0,2442.0,265.0,86 ST 456 station NYC,40.7794833,-73.955839
4886,R250,R179,00-00-03,86 ST,456,09/18/2019,24341832,1819746,09/17/2019,24339277.0,1819472.0,2555.0,274.0,86 ST 456 station NYC,40.7794833,-73.955839
4887,R250,R179,00-00-03,86 ST,456,09/19/2019,24344380,1820004,09/18/2019,24341832.0,1819746.0,2548.0,258.0,86 ST 456 station NYC,40.7794833,-73.955839
4888,R250,R179,00-00-03,86 ST,456,09/20/2019,24346967,1820272,09/19/2019,24344380.0,1820004.0,2587.0,268.0,86 ST 456 station NYC,40.7794833,-73.955839
4889,R250,R179,00-00-04,86 ST,456,09/15/2019,6203794,475057,09/14/2019,6202891.0,474962.0,903.0,95.0,86 ST 456 station NYC,40.7794833,-73.955839
4890,R250,R179,00-00-04,86 ST,456,09/16/2019,6204347,475151,09/15/2019,6203794.0,475057.0,553.0,94.0,86 ST 456 station NYC,40.7794833,-73.955839
4891,R250,R179,00-00-04,86 ST,456,09/17/2019,6206025,475326,09/16/2019,6204347.0,475151.0,1678.0,175.0,86 ST 456 station NYC,40.7794833,-73.955839
4892,R250,R179,00-00-04,86 ST,456,09/18/2019,6207822,475494,09/17/2019,6206025.0,475326.0,1797.0,168.0,86 ST 456 station NYC,40.7794833,-73.955839
4893,R250,R179,00-00-04,86 ST,456,09/19/2019,6209610,475692,09/18/2019,6207822.0,475494.0,1788.0,198.0,86 ST 456 station NYC,40.7794833,-73.955839
4894,R250,R179,00-00-04,86 ST,456,09/20/2019,6211467,475868,09/19/2019,6209610.0,475692.0,1857.0,176.0,86 ST 456 station NYC,40.7794833,-73.955839
4895,R250,R179,00-00-05,86 ST,456,09/15/2019,3758513,357290,09/14/2019,3757944.0,357209.0,569.0,81.0,86 ST 456 station NYC,40.7794833,-73.955839
4896,R250,R179,00-00-05,86 ST,456,09/16/2019,3758877,357347,09/15/2019,3758513.0,357290.0,364.0,57.0,86 ST 456 station NYC,40.7794833,-73.955839
4897,R250,R179,00-00-05,86 ST,456,09/17/2019,3760010,357513,09/16/2019,3758877.0,357347.0,1133.0,166.0,86 ST 456 station NYC,40.7794833,-73.955839
4898,R250,R179,00-00-05,86 ST,456,09/18/2019,3761370,357675,09/17/2019,3760010.0,357513.0,1360.0,162.0,86 ST 456 station NYC,40.7794833,-73.955839
